rxn,F_WT_(LFnC:HFnC),F_WT_(LFnC<HFnC),F_WT_(LFnC>HFnC),F_WT_(LFnC:HFC),F_WT_(LFnC<HFC),F_WT_(LFnC>HFC),F_WT_(HFnC:HFC),F_WT_(HFnC<HFC),F_WT_(HFnC>HFC),F_KO_(LFnC:HFnC),F_KO_(LFnC<HFnC),F_KO_(LFnC>HFnC),F_KO_(LFnC:HFC),F_KO_(LFnC<HFC),F_KO_(LFnC>HFC),F_KO_(HFnC:HFC),F_KO_(HFnC<HFC),F_KO_(HFnC>HFC),F_(LFnC:HFnC),F_(LFnC<HFnC),F_(LFnC>HFnC),F_(LFnC:HFC),F_(LFnC<HFC),F_(LFnC>HFC),F_(HFnC:HFC),F_(HFnC<HFC),F_(HFnC>HFC),M_WT_(LFnC:HFnC),M_WT_(LFnC<HFnC),M_WT_(LFnC>HFnC),M_WT_(LFnC:HFC),M_WT_(LFnC<HFC),M_WT_(LFnC>HFC),M_WT_(HFnC:HFC),M_WT_(HFnC<HFC),M_WT_(HFnC>HFC),M_KO_(LFnC:HFnC),M_KO_(LFnC<HFnC),M_KO_(LFnC>HFnC),M_KO_(LFnC:HFC),M_KO_(LFnC<HFC),M_KO_(LFnC>HFC),M_KO_(HFnC:HFC),M_KO_(HFnC<HFC),M_KO_(HFnC>HFC),M_(LFnC:HFnC),M_(LFnC<HFnC),M_(LFnC>HFnC),M_(LFnC:HFC),M_(LFnC<HFC),M_(LFnC>HFC),M_(HFnC:HFC),M_(HFnC<HFC),M_(HFnC>HFC),WT_(LFnC:HFnC),WT_(LFnC<HFnC),WT_(LFnC>HFnC),WT_(LFnC:HFC),WT_(LFnC<HFC),WT_(LFnC>HFC),WT_(HFnC:HFC),WT_(HFnC<HFC),WT_(HFnC>HFC),KO_(LFnC:HFnC),KO_(LFnC<HFnC),KO_(LFnC>HFnC),KO_(LFnC:HFC),KO_(LFnC<HFC),KO_(LFnC>HFC),KO_(HFnC:HFC),KO_(HFnC<HFC),KO_(HFnC>HFC),(LFnC:HFnC),(LFnC<HFnC),(LFnC>HFnC),(LFnC:HFC),(LFnC<HFC),(LFnC>HFC),(HFnC:HFC),(HFnC<HFC),(HFnC>HFC)
EX_ethamp_e,0.8108725104794563,1.0,1.0,0.9317620830685174,1.0,1.0,1.0,1.0,1.0,0.6308522259430628,1.0,1.0,1.0,1.0,1.0,0.6798504570842715,1.0,1.0,0.459937740332653,1.0,1.0,0.7923809523809523,1.0,1.0,0.5277028619490627,1.0,1.0,1.0,1.0,1.0,0.9379932356257047,1.0,1.0,0.9892984542211652,1.0,1.0,0.6206020420651105,1.0,0.0,0.7784757239268105,1.0,1.0,0.6169568024641406,1.0,1.0,0.4085854683537645,1.0,1.0,0.6966245776596935,1.0,1.0,0.4793608199257125,1.0,1.0,0.8,1.0,1.0,0.7619820103184667,1.0,1.0,0.7568581543417687,1.0,1.0,0.7725086647797922,1.0,1.0,0.734982332155477,1.0,1.0,0.7746741154562384,1.0,1.0,0.5778049398073387,0.8794299602433415,1.0,0.5629779079149265,0.8686343138947452,1.0,1.0,1.0,1.0
EX_fe2_e,1.0,1.0,1.0,0.7413260711872651,1.0,1.0,0.660540537788653,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.556149044702439,1.0,1.0,0.57105121631826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6797118990437325,1.0,1.0,0.6126297496731858,1.0,1.0,1.0,1.0,1.0,0.5098476409808005,1.0,1.0,0.5040593990775181,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5538365746620962,1.0,1.0,0.5365466111026551,1.0,1.0,0.5326882438235278,1.0,1.0,0.48612297885486916,1.0,1.0,1.0,1.0,1.0,0.4804388503774083,0.8794299602433415,0.9189647736408944,0.4073701534736462,0.8686343138947452,0.9089760261013194,0.4892565875242183,0.895653921215258,0.9000819358263554
EX_fe3_e,1.0,1.0,1.0,0.7413260711872651,1.0,1.0,0.660540537788653,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.556149044702439,1.0,1.0,0.57105121631826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6797118990437325,1.0,1.0,0.6126297496731858,1.0,1.0,1.0,1.0,1.0,0.5098476409808005,1.0,1.0,0.5040593990775181,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5538365746620962,1.0,1.0,0.5365466111026551,1.0,1.0,0.5326882438235278,1.0,1.0,0.48612297885486916,1.0,1.0,1.0,1.0,1.0,0.4804388503774083,0.8794299602433415,0.9189647736408944,0.4073701534736462,0.8686343138947452,0.9089760261013194,0.4892565875242183,0.895653921215258,0.9000819358263554
EX_fna5moxam_e,0.6027942359800285,1.0,1.0,0.7371010218913681,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.459937740332653,1.0,1.0,0.4886421276103077,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6053999747522764,1.0,1.0,0.6002108321115426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4166762697073045,1.0,1.0,0.4702156786641089,1.0,1.0,0.4549654404371649,1.0,1.0,0.8140900195694717,1.0,1.0,0.4507020427356118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.38774718988819595,1.0,0.9189647736408944,0.6232209737827715,0.8686343138947452,1.0,0.44173351269334693,0.895653921215258,1.0
EX_fol_e,1.0,1.0,1.0,0.7371010218913681,1.0,1.0,0.6554564469236814,1.0,1.0,0.6308522259430628,1.0,1.0,0.6463808961201228,1.0,1.0,1.0,1.0,1.0,0.459937740332653,1.0,1.0,0.556149044702439,1.0,1.0,0.5277028619490627,1.0,1.0,1.0,1.0,1.0,0.6053999747522764,1.0,1.0,0.6002108321115426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4166762697073045,1.0,1.0,0.4702156786641089,1.0,1.0,1.0,1.0,1.0,0.4782307186413381,1.0,1.0,0.4507020427356118,1.0,1.0,0.4333004194639666,1.0,1.0,0.4213697445851089,1.0,1.0,1.0,1.0,1.0,0.38774718988819595,0.8794299602433415,1.0,1.0,1.0,1.0,0.44173351269334693,1.0,0.9000819358263554
EX_for_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6463808961201228,1.0,1.0,0.6798504570842715,1.0,1.0,1.0,1.0,1.0,0.4886421276103077,1.0,1.0,0.5277028619490627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4213697445851089,1.0,1.0,0.4637388786825096,1.0,1.0,1.0,1.0,1.0,0.3824004987936277,0.8686343138947452,1.0,0.44173351269334693,0.895653921215258,1.0
EX_fru_e,0.6360760734261102,1.0,1.0,1.0,1.0,1.0,0.660540537788653,1.0,1.0,0.6308522259430628,1.0,1.0,0.6934342119450192,1.0,1.0,0.6798504570842715,1.0,1.0,1.0,1.0,1.0,0.556149044702439,1.0,1.0,0.57105121631826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6206020420651105,1.0,1.0,0.5535541271120946,1.0,1.0,0.668251127723929,1.0,1.0,0.4085854683537645,1.0,1.0,0.5040593990775181,1.0,1.0,0.5370874847025571,1.0,1.0,0.5306681123754349,1.0,1.0,1.0,1.0,1.0,0.5365466111026551,1.0,1.0,0.4333004194639666,1.0,1.0,1.0,1.0,1.0,0.4637388786825096,1.0,1.0,0.4223549811909713,0.8794299602433415,0.9189647736408944,1.0,1.0,1.0,0.44173351269334693,0.895653921215258,0.9000819358263554
EX_fvs_e,1.0,1.0,1.0,0.7371010218913681,1.0,1.0,0.6554564469236814,1.0,1.0,1.0,1.0,1.0,0.6463808961201228,1.0,1.0,0.6798504570842715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.642427496143853,1.0,1.0,0.6053999747522764,1.0,1.0,1.0,1.0,1.0,0.6206020420651105,1.0,1.0,0.5535541271120946,1.0,1.0,1.0,1.0,1.0,0.4085854683537645,1.0,1.0,0.4166762697073045,1.0,1.0,1.0,1.0,1.0,0.5306681123754349,1.0,1.0,0.4782307186413381,1.0,1.0,0.4507020427356118,1.0,1.0,0.4333004194639666,1.0,1.0,1.0,1.0,1.0,0.4637388786825096,1.0,1.0,0.38774718988819595,0.8794299602433415,0.9189647736408944,0.3824004987936277,0.8686343138947452,0.9089760261013194,1.0,1.0,1.0
EX_g3pc_e,0.6027942359800285,1.0,1.0,0.7371010218913681,1.0,1.0,0.660540537788653,1.0,1.0,0.6308522259430628,1.0,1.0,0.6463808961201228,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.556149044702439,1.0,1.0,0.57105121631826,1.0,1.0,1.0,1.0,1.0,0.6053999747522764,1.0,1.0,0.6002108321115426,1.0,1.0,1.0,1.0,1.0,0.5535541271120946,1.0,1.0,0.6169568024641406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5306681123754349,1.0,1.0,0.5538365746620962,1.0,1.0,1.0,1.0,1.0,0.4333004194639666,1.0,1.0,1.0,1.0,1.0,0.4637388786825096,1.0,1.0,1.0,1.0,1.0,0.469232055157198,0.8686343138947452,0.9089760261013194,0.4892565875242183,0.895653921215258,0.9000819358263554
EX_galgluside_hs_e,0.6027942359800285,1.0,1.0,1.0,1.0,1.0,0.6554564469236814,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.459937740332653,1.0,1.0,1.0,1.0,1.0,0.5277028619490627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5535541271120946,1.0,1.0,0.6169568024641406,1.0,1.0,1.0,1.0,1.0,0.4166762697073045,1.0,1.0,0.4702156786641089,1.0,1.0,0.4549654404371649,1.0,1.0,1.0,1.0,1.0,0.4507020427356118,1.0,1.0,1.0,1.0,1.0,0.4213697445851089,1.0,1.0,0.4637388786825096,1.0,1.0,0.38774718988819595,0.8794299602433415,1.0,0.3824004987936277,0.8686343138947452,1.0,1.0,1.0,1.0
EX_galside_hs_e,0.6360760734261102,1.0,1.0,0.7413260711872651,1.0,1.0,1.0,1.0,1.0,0.6308522259430628,1.0,1.0,0.6463808961201228,1.0,1.0,0.6925021767139102,1.0,1.0,0.459937740332653,1.0,1.0,0.4886421276103077,1.0,1.0,0.57105121631826,1.0,1.0,0.7038546714141384,1.0,1.0,1.0,1.0,1.0,0.6345093835900854,1.0,1.0,0.6206020420651105,0.0,1.0,0.5535541271120946,1.0,1.0,0.6169568024641406,1.0,1.0,0.4085854683537645,1.0,1.0,0.4166762697073045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5538365746620962,1.0,1.0,0.5365466111026551,1.0,1.0,0.4333004194639666,1.0,1.0,0.4213697445851089,1.0,1.0,0.4637388786825096,1.0,1.0,0.38774718988819595,0.8794299602433415,0.9189647736408944,0.3824004987936277,0.8686343138947452,0.9089760261013194,0.4892565875242183,0.895653921215258,0.9000819358263554
EX_gd1a_hs_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6463808961201228,1.0,1.0,0.6798504570842715,1.0,1.0,1.0,1.0,1.0,0.4886421276103077,1.0,1.0,0.5277028619490627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4213697445851089,1.0,1.0,0.4637388786825096,1.0,1.0,1.0,1.0,1.0,0.3824004987936277,1.0,0.9089760261013194,0.44173351269334693,1.0,0.9000819358263554
EX_gd2_hs_e,0.6027942359800285,1.0,1.0,1.0,1.0,1.0,0.6554564469236814,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.459937740332653,1.0,1.0,1.0,1.0,1.0,0.5277028619490627,1.0,1.0,0.642427496143853,1.0,1.0,0.6053999747522764,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4085854683537645,1.0,1.0,0.4166762697073045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4782307186413381,1.0,1.0,0.4507020427356118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3824004987936277,0.8686343138947452,1.0,0.44173351269334693,0.895653921215258,1.0
EX_gd3_hs_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6308522259430628,1.0,1.0,1.0,1.0,1.0,0.6798504570842715,1.0,1.0,0.459937740332653,1.0,1.0,1.0,1.0,1.0,0.5277028619490627,1.0,1.0,0.642427496143853,1.0,1.0,1.0,1.0,1.0,0.6002108321115426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4085854683537645,1.0,1.0,1.0,1.0,1.0,0.4702156786641089,1.0,1.0,0.4549654404371649,1.0,1.0,1.0,1.0,1.0,0.4507020427356118,1.0,1.0,0.4333004194639666,1.0,1.0,1.0,1.0,1.0,0.4637388786825096,1.0,1.0,0.38774718988819595,0.8794299602433415,1.0,1.0,1.0,1.0,0.44173351269334693,1.0,0.9000819358263554
EX_glc__D_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6206020420651105,1.0,1.0,0.5535541271120946,1.0,1.0,1.0,1.0,1.0,0.4085854683537645,1.0,1.0,0.4166762697073045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4333004194639666,1.0,1.0,0.4213697445851089,1.0,1.0,1.0,1.0,1.0,0.38774718988819595,1.0,0.9189647736408944,0.3824004987936277,1.0,0.9089760261013194,1.0,1.0,1.0
EX_glu__L_e,0.6027942359800285,1.0,1.0,1.0,1.0,1.0,0.6554564469236814,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.459937740332653,1.0,1.0,1.0,1.0,1.0,0.5277028619490627,1.0,1.0,1.0,1.0,1.0,0.6053999747522764,1.0,1.0,0.6002108321115426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4166762697073045,1.0,1.0,0.4702156786641089,1.0,1.0,0.4549654404371649,1.0,1.0,0.4782307186413381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.38774718988819595,0.8794299602433415,1.0,0.3824004987936277,0.8686343138947452,1.0,1.0,1.0,1.0
EX_gluala_e,0.6027942359800285,1.0,1.0,1.0,1.0,1.0,0.6554564469236814,1.0,1.0,0.8671241375153349,1.0,1.0,0.6463808961201228,1.0,1.0,0.8245654220681741,1.0,1.0,0.57105121631826,1.0,1.0,0.4886421276103077,1.0,1.0,0.8542094455852156,1.0,1.0,1.0,1.0,1.0,0.6275464745687995,1.0,1.0,0.6002108321115426,1.0,1.0,0.6206020420651105,1.0,1.0,0.5535541271120946,1.0,1.0,1.0,1.0,1.0,0.4085854683537645,1.0,1.0,0.5040593990775181,1.0,1.0,0.5370874847025571,1.0,1.0,0.6415409074357395,1.0,1.0,0.5538365746620962,1.0,1.0,0.4507020427356118,1.0,1.0,0.4333004194639666,1.0,1.0,0.4213697445851089,1.0,1.0,0.7208312003149181,1.0,1.0,0.38774718988819595,0.8794299602433415,0.9189647736408944,0.3824004987936277,1.0,0.9089760261013194,0.4892565875242183,1.0,0.9000819358263554
EX_glx_e,1.0,1.0,1.0,0.7371010218913681,1.0,1.0,0.6554564469236814,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4886421276103077,1.0,1.0,0.5277028619490627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4782307186413381,1.0,1.0,0.4507020427356118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3824004987936277,0.8686343138947452,1.0,0.44173351269334693,0.895653921215258,1.0
EX_glyc_e,0.6360760734261102,1.0,1.0,0.7413260711872651,1.0,1.0,1.0,1.0,1.0,0.6797118990437325,1.0,1.0,0.6934342119450192,1.0,1.0,1.0,1.0,1.0,0.459937740332653,1.0,1.0,0.4886421276103077,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6111762983097857,1.0,1.0,0.6345093835900854,1.0,1.0,0.6206020420651105,1.0,1.0,0.5535541271120946,1.0,1.0,0.668251127723929,1.0,1.0,0.4085854683537645,1.0,1.0,0.4166762697073045,1.0,1.0,1.0,1.0,1.0,0.5306681123754349,1.0,1.0,1.0,1.0,1.0,0.5365466111026551,1.0,1.0,0.5526875361254528,1.0,1.0,1.0,1.0,1.0,0.5515432555123567,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EX_glyc2p_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6463808961201228,1.0,1.0,0.6798504570842715,1.0,1.0,1.0,1.0,1.0,0.4886421276103077,1.0,1.0,0.5277028619490627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4213697445851089,1.0,1.0,0.4637388786825096,1.0,1.0,1.0,1.0,1.0,0.3824004987936277,0.8686343138947452,1.0,0.44173351269334693,0.895653921215258,1.0
EX_glygly_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6308522259430628,1.0,1.0,1.0,1.0,1.0,0.6798504570842715,1.0,1.0,0.459937740332653,1.0,1.0,1.0,1.0,1.0,0.5277028619490627,1.0,1.0,1.0,1.0,1.0,0.6053999747522764,1.0,1.0,0.6002108321115426,1.0,1.0,0.6797118990437325,1.0,1.0,0.6126297496731858,1.0,1.0,1.0,1.0,1.0,0.5098476409808005,1.0,1.0,1.0,1.0,1.0,0.5370874847025571,1.0,1.0,1.0,1.0,1.0,0.4782307186413381,1.0,1.0,0.4507020427356118,1.0,1.0,1.0,1.0,1.0,0.48612297885486916,1.0,1.0,0.5515432555123567,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EX_glygn4_e,0.6027942359800285,1.0,1.0,0.7371010218913681,1.0,1.0,0.660540537788653,1.0,1.0,0.6797118990437325,1.0,1.0,0.6934342119450192,1.0,1.0,1.0,1.0,1.0,0.57105121631826,1.0,1.0,1.0,1.0,1.0,0.57105121631826,1.0,1.0,1.0,1.0,1.0,0.6053999747522764,1.0,1.0,0.6002108321115426,1.0,1.0,1.0,1.0,1.0,0.5535541271120946,1.0,1.0,0.6169568024641406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4549654404371649,1.0,1.0,1.0,1.0,1.0,0.4507020427356118,1.0,1.0,0.5326882438235278,1.0,1.0,1.0,1.0,1.0,0.5515432555123567,1.0,1.0,0.4804388503774083,0.8794299602433415,0.9189647736408944,1.0,1.0,1.0,0.4892565875242183,0.895653921215258,0.9000819358263554
EX_glygn5_e,0.6027942359800285,1.0,1.0,0.7371010218913681,1.0,1.0,0.660540537788653,1.0,1.0,0.6797118990437325,1.0,1.0,0.6934342119450192,1.0,1.0,1.0,1.0,1.0,0.57105121631826,1.0,1.0,1.0,1.0,1.0,0.57105121631826,1.0,1.0,1.0,1.0,1.0,0.6053999747522764,1.0,1.0,0.6002108321115426,1.0,1.0,1.0,1.0,1.0,0.5535541271120946,1.0,1.0,0.6169568024641406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4549654404371649,1.0,1.0,1.0,1.0,1.0,0.4507020427356118,1.0,1.0,0.5326882438235278,1.0,1.0,1.0,1.0,1.0,0.5515432555123567,1.0,1.0,0.4804388503774083,0.8794299602433415,0.9189647736408944,1.0,1.0,1.0,0.4892565875242183,0.895653921215258,0.9000819358263554
EX_glyleu_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6308522259430628,1.0,1.0,0.6463808961201228,1.0,1.0,1.0,1.0,1.0,0.459937740332653,1.0,1.0,0.4886421276103077,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4333004194639666,1.0,1.0,0.4213697445851089,1.0,1.0,1.0,1.0,1.0,0.38774718988819595,0.8794299602433415,1.0,0.3824004987936277,0.8686343138947452,1.0,1.0,1.0,1.0
EX_glyphe_e,0.6027942359800285,1.0,1.0,0.7413260711872651,1.0,1.0,0.6554564469236814,1.0,1.0,0.6797118990437325,1.0,1.0,1.0,1.0,1.0,0.6925021767139102,1.0,1.0,1.0,1.0,1.0,0.556149044702439,1.0,1.0,0.57105121631826,1.0,1.0,0.642427496143853,1.0,1.0,1.0,1.0,1.0,0.6002108321115426,1.0,1.0,0.6206020420651105,1.0,1.0,0.5535541271120946,1.0,1.0,0.668251127723929,1.0,1.0,0.5098476409808005,1.0,1.0,0.5040593990775181,1.0,1.0,1.0,1.0,1.0,0.4549654404371649,1.0,1.0,0.5538365746620962,1.0,1.0,0.4507020427356118,1.0,1.0,0.4333004194639666,1.0,1.0,0.48612297885486916,1.0,1.0,0.4637388786825096,1.0,1.0,0.4804388503774083,0.8794299602433415,0.9189647736408944,0.4072243426175359,0.8686343138947452,0.9089760261013194,0.4892565875242183,0.895653921215258,0.9000819358263554
EX_glz_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6308522259430628,1.0,1.0,0.6463808961201228,1.0,1.0,1.0,1.0,1.0,0.459937740332653,1.0,1.0,0.4886421276103077,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4333004194639666,1.0,1.0,0.4213697445851089,1.0,1.0,1.0,1.0,1.0,0.38774718988819595,1.0,0.9189647736408944,0.3824004987936277,1.0,0.9089760261013194,1.0,1.0,1.0
EX_gm1_hs_e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6463808961201228,1.0,1.0,0.6798504570842715,1.0,1.0,1.0,1.0,1.0,0.4886421276103077,1.0,1.0,0.5277028619490627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4213697445851089,1.0,1.0,0.4637388786825096,1.0,1.0,1.0,1.0,1.0,0.3824004987936277,0.8686343138947452,1.0,0.44173351269334693,0.895653921215258,1.0
EX_gm2_hs_e,0.6027942359800285,1.0,1.0,1.0,1.0,1.0,0.6554564469236814,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.459937740332653,1.0,1.0,1.0,1.0,1.0,0.5277028619490627,1.0,1.0,0.642427496143853,1.0,1.0,0.6053999747522764,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4085854683537645,1.0,1.0,0.4166762697073045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4782307186413381,1.0,1.0,0.4507020427356118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3824004987936277,1.0,0.9089760261013194,0.44173351269334693,1.0,0.9000819358263554
EX_gm3_hs_e,0.6027942359800285,1.0,1.0,1.0,1.0,1.0,0.6554564469236814,1.0,1.0,0.6308522259430628,1.0,1.0,1.0,1.0,1.0,0.6798504570842715,1.0,1.0,0.459937740332653,1.0,1.0,1.0,1.0,1.0,0.5277028619490627,1.0,1.0,0.642427496143853,1.0,1.0,1.0,1.0,1.0,0.6002108321115426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4085854683537645,1.0,1.0,1.0,1.0,1.0,0.4702156786641089,1.0,1.0,0.4549654404371649,1.0,1.0,1.0,1.0,1.0,0.4507020427356118,1.0,1.0,0.4333004194639666,1.0,1.0,1.0,1.0,1.0,0.4637388786825096,1.0,1.0,0.38774718988819595,1.0,0.9189647736408944,1.0,1.0,1.0,0.44173351269334693,0.895653921215258,1.0
EX_gsn_e,1.0,1.0,1.0,0.7371010218913681,1.0,1.0,0.6554564469236814,1.0,1.0,1.0,1.0,1.0,0.6934342119450192,1.0,1.0,0.6925021767139102,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.642427496143853,1.0,1.0,0.6053999747522764,1.0,1.0,0.6345093835900854,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4085854683537645,1.0,1.0,0.5040593990775181,1.0,1.0,0.5370874847025571,1.0,1.0,0.4549654404371649,1.0,1.0,0.4782307186413381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48612297885486916,1.0,1.0,0.5515432555123567,1.0,1.0,0.41602390824432534,0.8794299602433415,0.9189647736408944,0.471006540211807,0.8686343138947452,0.9089760261013194,0.4892565875242183,0.895653921215258,0.9000819358263554
